date,open,high,low,close,volume
1986-05-02,1.6230,1.6272,1.6007,1.6075,1786800
1986-05-05,1.6119,1.6207,1.6053,1.6163,1177200
1986-05-06,1.6207,1.6207,1.6075,1.6163,1720800
1986-05-07,1.6163,1.6186,1.6119,1.6163,2287200
1986-05-08,1.6207,1.6428,1.6186,1.6318,853200
1986-05-09,1.6318,1.6384,1.6272,1.6361,1077600
1986-05-12,1.6405,1.6649,1.6384,1.6649,1084800
1986-05-13,1.6781,1.6869,1.6649,1.6670,2118000
1986-05-14,1.6670,1.6848,1.6649,1.6825,1738800
1986-05-15,1.6825,1.6825,1.6649,1.6649,1899600
1986-05-16,1.6649,1.6649,1.6384,1.6537,860400
1986-05-19,1.6516,1.6605,1.6495,1.6560,711600
1986-05-20,1.6537,1.6869,1.6537,1.6760,807600
1986-05-21,1.6781,1.6848,1.6760,1.6781,883200
1986-05-22,1.6825,1.7311,1.6825,1.7311,1441200
1986-05-23,1.7267,1.7399,1.7134,1.7223,1669200
1986-05-27,1.7200,1.7223,1.7113,1.7134,717600
1986-05-28,1.7090,1.7444,1.7090,1.7355,2733600
1986-05-29,1.7378,1.7444,1.7332,1.7421,2779200
1986-05-30,1.7444,1.7664,1.7355,1.7620,2004000
1986-06-02,1.7576,1.7664,1.7511,1.7597,1435200
1986-06-03,1.7532,1.7664,1.7511,1.7643,1556400
1986-06-04,1.7643,1.7643,1.7444,1.7488,1254000
1986-06-05,1.7532,1.7532,1.7355,1.7488,776400
1986-06-06,1.7532,1.7555,1.7444,1.7488,703200
1986-06-09,1.7488,1.7488,1.6935,1.7046,3243600
1986-06-10,1.7046,1.7046,1.6802,1.6869,1358400
1986-06-11,1.6825,1.7067,1.6781,1.7067,1294800
1986-06-12,1.7046,1.7090,1.6935,1.6981,820800
1986-06-13,1.6981,1.7179,1.6958,1.7179,1736400
1986-06-16,1.7444,1.7576,1.7399,1.7488,2858400
1986-06-17,1.7488,1.7488,1.7399,1.7444,650400
1986-06-18,1.7444,1.7532,1.7378,1.7511,1245600
1986-06-19,1.7511,1.7664,1.7488,1.7597,4052400
1986-06-20,1.7597,1.8062,1.7555,1.8062,4798800
1986-06-23,1.8062,1.8106,1.7929,1.8085,1146000
1986-06-24,1.8127,1.8459,1.8106,1.8371,1722000
1986-06-25,1.8392,1.8680,1.8371,1.8615,1444800
1986-06-26,1.8724,1.8857,1.8680,1.8813,2005200
1986-06-27,1.8813,1.8989,1.8813,1.8968,1474800
1986-06-30,1.8989,1.9387,1.8989,1.9342,3109200
1986-07-01,1.8592,1.8657,1.8041,1.8106,7399200
1986-07-02,1.8283,1.8525,1.8260,1.8371,8665200
1986-07-03,1.8085,1.8194,1.7974,1.8150,4994400
1986-07-07,1.8150,1.8173,1.7841,1.7974,1725600
1986-07-08,1.7885,1.7908,1.7753,1.7776,3572400
1986-07-09,1.7776,1.7929,1.7664,1.7929,918000
1986-07-10,1.8018,1.8371,1.7995,1.8306,1558800
1986-07-11,1.8350,1.8503,1.8327,1.8350,2126400
1986-07-14,1.8392,1.8415,1.8194,1.8216,1722000
1986-07-15,1.8216,1.8260,1.7797,1.7797,4941600
1986-07-16,1.7709,1.7841,1.7597,1.7841,3608400
1986-07-17,1.7929,1.8085,1.7862,1.8062,2193600
1986-07-18,1.8106,1.8371,1.7951,1.8216,2776800
1986-07-21,1.8260,1.8371,1.8150,1.8306,2302800
1986-07-22,1.8327,1.8415,1.8283,1.8392,3032400
1986-07-23,1.8438,1.8503,1.8371,1.8480,7999200
1986-07-24,1.8480,1.8525,1.8371,1.8392,2100000
1986-07-25,1.8392,1.8415,1.8283,1.8371,1808400
1986-07-28,1.8459,1.8503,1.8283,1.8415,3470400
1986-07-29,1.8415,1.8415,1.8238,1.8283,2463600
1986-07-30,1.8238,1.8459,1.8238,1.8415,1186800
1986-07-31,1.8438,1.8525,1.8392,1.8459,1461600
1986-08-01,1.8503,1.8636,1.8438,1.8503,3399600
1986-08-04,1.8459,1.8636,1.8392,1.8525,826800
1986-08-05,1.8525,1.8548,1.8371,1.8415,2722800
1986-08-06,1.8415,1.8525,1.8327,1.8438,2128800
1986-08-07,1.8438,1.8548,1.8392,1.8525,2130000
1986-08-08,1.8525,1.8548,1.8459,1.8480,660000
1986-08-11,1.8480,1.8857,1.8480,1.8813,1250400
1986-08-12,1.8901,1.9033,1.8813,1.9033,2326800
1986-08-13,1.9033,1.9187,1.8989,1.9145,1406400
1986-08-14,1.9187,1.9254,1.9122,1.9254,1258800
1986-08-15,1.9254,1.9342,1.9187,1.9320,655200
1986-08-18,1.9320,1.9584,1.9210,1.9584,1452000
1986-08-19,1.9607,1.9696,1.9452,1.9630,1113600
1986-08-20,1.9784,2.0182,1.9784,2.0049,5098800
1986-08-21,2.0070,2.0205,2.0049,2.0205,1366800
1986-08-22,2.0205,2.0293,2.0114,2.0137,1628400
1986-08-25,2.0182,2.0182,2.0049,2.0070,1381200
1986-08-26,2.0070,2.0379,2.0070,2.0270,1752000
1986-08-27,2.0358,2.0558,2.0293,2.0447,2072400
1986-08-28,2.0469,2.0491,2.0314,2.0379,1628400
1986-08-29,2.0379,2.0469,2.0335,2.0469,1932000
1986-09-02,2.0469,2.0535,1.9982,2.0270,2263200
1986-09-03,2.0137,2.0270,2.0028,2.0070,1051200
1986-09-04,2.0070,2.0379,2.0028,2.0314,3668400
1986-09-05,2.0402,2.0491,1.9895,1.9895,4702800
1986-09-08,1.9917,1.9917,1.9652,1.9652,3007200
1986-09-09,1.9607,1.9872,1.9584,1.9763,2179200
1986-09-10,1.9784,1.9828,1.9519,1.9652,1190400
1986-09-11,1.9652,1.9652,1.8415,1.8724,3850800
1986-09-12,1.8813,1.8857,1.8018,1.8085,6547200
1986-09-15,1.8260,1.8327,1.8085,1.8327,4886400
1986-09-16,1.8327,1.8350,1.8085,1.8350,2929200
1986-09-17,1.8306,1.8615,1.8194,1.8548,2565600
1986-09-18,1.8571,1.8657,1.8503,1.8548,1477200
1986-09-19,1.8571,1.8680,1.8503,1.8680,2538000
1986-09-22,1.8724,1.9033,1.8571,1.9033,2211600
1986-09-23,1.9078,1.9166,1.8901,1.9078,1630800
1986-09-24,1.9078,1.9254,1.9078,1.9187,1994400
1986-09-25,1.9187,1.9187,1.8636,1.8703,2532000
1986-09-26,1.8703,1.8880,1.8657,1.8768,1120800
1986-09-29,1.8745,1.8768,1.8592,1.8724,1456800
1986-09-30,1.8724,1.8745,1.8680,1.8724,1356000
1986-10-01,1.8790,1.9187,1.8724,1.9166,1543200
1986-10-02,1.9166,1.9275,1.9145,1.9275,3502800
1986-10-03,1.9387,1.9540,1.9254,1.9519,6364800
1986-10-06,1.9100,1.9298,1.9100,1.9100,4264800
1986-10-07,1.9100,1.9166,1.8922,1.8945,800400
1986-10-08,1.8945,1.9078,1.8857,1.9010,858000
1986-10-09,1.8968,1.9033,1.8922,1.8922,2440800
1986-10-10,1.8922,1.9033,1.8922,1.8989,702000
1986-10-13,1.8945,1.8945,1.8813,1.8901,879600
1986-10-14,1.8901,1.8945,1.8813,1.8836,1470000
1986-10-15,1.8836,1.8880,1.8768,1.8880,852000
1986-10-16,1.8901,1.9010,1.8813,1.8968,1690800
1986-10-17,1.8945,1.8945,1.8813,1.8880,919200
1986-10-20,1.8880,1.8880,1.8592,1.8680,1564800
1986-10-21,1.8636,1.8680,1.8415,1.8615,1918800
1986-10-22,1.8615,1.8636,1.8548,1.8548,1836000
1986-10-23,1.8592,1.8680,1.8503,1.8636,1624800
1986-10-24,1.8592,1.8636,1.8571,1.8571,892800
1986-10-27,1.8592,1.8636,1.8480,1.8571,1478400
1986-10-28,1.8525,1.8548,1.8459,1.8503,2863200
1986-10-29,1.8503,1.8548,1.8415,1.8548,1558800
1986-10-30,1.8768,1.8945,1.8703,1.8901,3147600
1986-10-31,1.8857,1.8945,1.8813,1.8945,924000
1986-11-03,1.8901,1.8945,1.8836,1.8922,1114800
1986-11-04,1.8880,1.8901,1.8724,1.8880,1669200
1986-11-05,1.8836,1.8989,1.8745,1.8989,1536000
1986-11-06,1.8989,1.9033,1.8901,1.8968,1190400
1986-11-07,1.8901,1.8968,1.8857,1.8880,1249200
1986-11-10,1.8836,1.8901,1.8813,1.8880,1495200
1986-11-11,1.8857,1.8922,1.8857,1.8880,906000
1986-11-12,1.8901,1.8945,1.8880,1.8922,1053600
1986-11-13,1.8922,1.9055,1.8901,1.8945,2503200
1986-11-14,1.8922,1.9010,1.8857,1.9010,2652000
1986-11-17,1.8968,1.9275,1.8945,1.9187,1498800
1986-11-18,1.9187,1.9233,1.8945,1.8945,1867200
1986-11-19,1.8880,1.8968,1.8813,1.8880,2149200
1986-11-20,1.8922,1.9122,1.8901,1.9055,1740000
1986-11-21,1.9078,1.9584,1.9033,1.9519,2629200
1986-11-24,1.9519,1.9696,1.9452,1.9607,2124000
1986-11-25,1.9607,1.9740,1.9498,1.9675,2125200
1986-11-26,1.9630,1.9675,1.9563,1.9652,1933200
1986-11-28,1.9607,1.9784,1.9584,1.9763,607200
1986-12-01,1.9717,1.9763,1.9475,1.9763,2173200
1986-12-02,1.9784,2.0535,1.9763,2.0535,3133200
1986-12-03,2.0491,2.0491,2.0226,2.0293,1946400
1986-12-04,2.0270,2.0358,2.0226,2.0270,1726800
1986-12-05,2.0226,2.0379,2.0182,2.0226,2217600
1986-12-08,2.0226,2.0358,2.0182,2.0293,1922400
1986-12-09,2.0335,2.0335,2.0093,2.0226,1828800
1986-12-10,2.0226,2.0314,2.0205,2.0314,2827200
1986-12-11,2.0226,2.0247,1.9872,1.9940,2149200
1986-12-12,1.9961,1.9961,1.9784,1.9784,1264800
1986-12-15,1.9696,1.9849,1.9475,1.9849,1465200
1986-12-16,1.9849,2.0114,1.9717,2.0093,3454800
1986-12-17,2.0005,2.0070,1.9982,2.0005,1644000
1986-12-18,2.0114,2.0114,1.9849,1.9917,6414000
1986-12-19,1.9917,2.0182,1.9740,2.0182,4770000
1986-12-22,2.0093,2.0182,1.9961,2.0070,1830000
1986-12-23,2.0247,2.0358,2.0093,2.0114,2257200
1986-12-24,2.0160,2.0205,2.0093,2.0182,1006800
1986-12-26,2.0182,2.0205,2.0137,2.0182,448800
1986-12-29,2.0182,2.0182,1.9940,2.0049,990000
1986-12-30,2.0005,2.0005,1.9784,1.9849,1076400
1986-12-31,1.9849,2.0005,1.9784,1.9828,2070000
1987-01-02,1.9849,2.0182,1.9805,2.0160,9732000
1987-01-05,1.9917,2.0226,1.9917,2.0182,2900400
1987-01-06,2.0205,2.0205,2.0049,2.0137,2529600
1987-01-07,2.0093,2.0226,2.0070,2.0137,814800
1987-01-08,2.0205,2.0205,2.0070,2.0160,1262400
1987-01-09,2.0160,2.0205,2.0093,2.0182,1221600
1987-01-12,2.0205,2.0293,2.0137,2.0247,1267200
1987-01-13,2.0270,2.0579,2.0205,2.0512,6367200
1987-01-14,2.0535,2.0623,2.0425,2.0623,1518000
1987-01-15,2.0600,2.0623,2.0447,2.0535,1778400
1987-01-16,2.0491,2.0800,2.0447,2.0800,2325600
1987-01-19,2.0756,2.0823,2.0600,2.0823,1462800
1987-01-20,2.0865,2.0909,2.0800,2.0909,1951200
1987-01-21,2.0865,2.0999,2.0844,2.0865,2613600
1987-01-22,2.0823,2.1330,2.0777,2.1241,3214800
1987-01-23,2.1418,2.1683,2.1065,2.1439,5853600
1987-01-26,2.1330,2.1418,2.1042,2.1042,1537200
1987-01-27,2.1109,2.1220,2.1021,2.1021,3228000
1987-01-28,2.1021,2.1220,2.0865,2.0999,4542000
1987-01-29,2.1021,2.1109,2.0491,2.0558,1786800
1987-01-30,2.0512,2.0644,2.0379,2.0600,1177200
1987-02-02,2.0644,2.0888,2.0600,2.0800,2065200
1987-02-03,2.0844,2.0976,2.0777,2.0800,1317600
1987-02-04,2.0823,2.0865,2.0734,2.0756,1729200
1987-02-05,2.0756,2.0844,2.0402,2.0558,2386800
1987-02-06,2.0512,2.0644,2.0270,2.0314,1882800
1987-02-09,2.0270,2.0270,1.9917,2.0049,2569200
1987-02-10,1.9961,2.0182,1.9475,1.9828,3052800
1987-02-11,1.9784,2.0049,1.9784,2.0049,2557200
1987-02-12,2.0005,2.0028,1.9652,1.9696,1539600
1987-02-13,1.9652,2.0049,1.9540,1.9828,2746800
1987-02-17,1.9828,2.0005,1.9784,1.9895,3176400
1987-02-18,1.9961,2.0137,1.9961,2.0137,1984800
1987-02-19,2.0160,2.0293,2.0114,2.0182,1764000
1987-02-20,2.0137,2.0358,2.0137,2.0314,1544400
1987-02-23,2.0425,2.0491,2.0247,2.0447,1189200
1987-02-24,2.0447,2.0491,2.0358,2.0379,675600
1987-02-25,2.0335,2.0491,2.0314,2.0379,853200
1987-02-26,2.0425,2.0425,2.0247,2.0335,1130400
1987-02-27,2.0314,2.0535,2.0314,2.0535,2768400
1987-03-02,2.0535,2.0623,2.0425,2.0425,1405200
1987-03-03,2.0425,2.0535,2.0358,2.0425,1868400
1987-03-04,2.0425,2.0469,2.0314,2.0402,726000
1987-03-05,2.0447,2.0469,2.0402,2.0447,1078800
1987-03-06,2.0402,2.0447,2.0335,2.0402,2227200
1987-03-09,2.0335,2.0379,2.0205,2.0314,1603200
1987-03-10,2.0335,2.0447,2.0314,2.0425,3849600
1987-03-11,2.0447,2.0535,2.0226,2.0535,3012000
1987-03-12,2.0535,2.0667,2.0491,2.0600,1606800
1987-03-13,2.0600,2.0667,2.0558,2.0558,643200
1987-03-16,2.0512,2.0558,2.0379,2.0512,1366800
1987-03-17,2.0469,2.0535,2.0447,2.0512,1033200
1987-03-18,2.0402,2.0512,2.0358,2.0469,4389600
1987-03-19,2.0425,2.0600,2.0425,2.0558,1534800
1987-03-20,2.0667,2.0909,2.0600,2.0909,1881600
1987-03-23,2.0888,2.1065,2.0823,2.0976,1964400
1987-03-24,2.0932,2.1088,2.0823,2.0976,2667600
1987-03-25,2.0932,2.0932,2.0800,2.0909,1360800
1987-03-26,2.0932,2.0932,2.0711,2.0756,1234800
1987-03-27,2.0711,2.0844,2.0558,2.0756,1887600
1987-03-30,2.0358,2.0623,2.0293,2.0558,2588400
1987-03-31,2.0558,2.0800,2.0558,2.0690,2043600
1987-04-01,2.0644,2.0667,2.0402,2.0512,5420400
1987-04-02,2.0512,2.0558,2.0402,2.0469,1530000
1987-04-03,2.0469,2.0734,1.9872,2.0711,3660000
1987-04-06,2.0447,2.0512,2.0358,2.0402,2349600
1987-04-07,2.0402,2.0491,2.0093,2.0093,1965600
1987-04-08,2.0137,2.0160,1.9675,1.9763,1788000
1987-04-09,1.9805,1.9828,1.9387,1.9431,2654400
1987-04-10,1.9166,1.9210,1.9010,1.9078,2660400
1987-04-13,1.8901,1.9010,1.8371,1.8459,5084400
1987-04-14,1.8106,1.8194,1.7841,1.7995,4378800
1987-04-15,1.8150,1.8415,1.8150,1.8260,3937200
1987-04-16,1.8350,1.8703,1.8306,1.8636,1982400
1987-04-20,1.8592,1.8745,1.8548,1.8745,3508800
1987-04-21,1.8703,1.9033,1.8636,1.8857,3117600
1987-04-22,1.8901,1.8989,1.8657,1.8745,6118800
1987-04-23,1.8745,1.8813,1.8657,1.8745,1808400
1987-04-24,1.8703,1.8703,1.8392,1.8438,2088000
1987-04-27,1.8438,1.8503,1.8106,1.8327,3181200
1987-04-28,1.8327,1.8592,1.8327,1.8459,1869600
1987-04-29,1.8548,1.8680,1.8438,1.8438,1143600
1987-04-30,1.8480,1.9033,1.8459,1.8989,3456000
1987-05-01,1.8945,1.9166,1.8880,1.9166,1129200
1987-05-04,1.9145,1.9431,1.9122,1.9298,2517600
1987-05-05,1.9410,1.9584,1.9365,1.9584,3508800
1987-05-06,1.9630,1.9784,1.9519,1.9652,1888800
1987-05-07,1.9563,1.9630,1.9452,1.9519,1136400
1987-05-08,1.9519,1.9675,1.9410,1.9431,1419600
1987-05-11,1.9475,1.9895,1.9166,1.9187,2427600
1987-05-12,1.9233,1.9410,1.9166,1.9320,1690800
1987-05-13,1.9342,1.9342,1.9122,1.9275,1489200
1987-05-14,1.9320,1.9320,1.9100,1.9166,891600
1987-05-15,1.9033,1.9033,1.8636,1.8745,1462800
1987-05-18,1.8790,1.8790,1.8327,1.8592,2288400
1987-05-19,1.8592,1.8657,1.7974,1.7974,1800000
1987-05-20,1.7908,1.7974,1.7664,1.7664,2395200
1987-05-21,1.7776,1.7995,1.7597,1.7643,1774800
1987-05-22,1.7797,1.8106,1.7776,1.8106,1726800
1987-05-26,1.9078,1.9078,1.8018,1.9078,511732
1987-05-27,1.8945,1.9279,1.8876,1.9210,1814400
1987-05-28,1.9342,1.9544,1.9078,1.9342,2133200
1987-05-29,1.9607,1.9872,1.9475,1.9740,1178400
1987-06-01,1.9872,2.0005,1.9544,1.9740,1324000
1987-06-02,1.9740,1.9872,1.9342,1.9475,1323600
1987-06-03,1.9607,1.9872,1.9544,1.9872,901600
1987-06-04,1.9872,2.0074,1.9740,2.0005,1168000
1987-06-05,2.0005,2.0005,1.9740,1.9740,901600
1987-06-08,1.9671,2.0074,1.9544,2.0074,1073600
1987-06-09,2.0074,2.0270,1.9740,1.9809,1413200
1987-06-10,1.9872,2.0201,1.9809,1.9872,1249600
1987-06-11,2.0137,2.0402,2.0005,2.0201,1486400
1987-06-12,2.0402,2.0667,2.0339,2.0604,1051600
1987-06-15,2.0535,2.0932,2.0535,2.0869,1412800
1987-06-16,2.0869,2.0869,2.0535,2.0667,1448000
1987-06-17,2.0800,2.0932,2.0667,2.0932,1832400
1987-06-18,2.0800,2.0932,2.0604,2.0800,975600
1987-06-19,2.0800,2.0869,2.0604,2.0800,2702800
1987-06-22,2.0800,2.1134,2.0731,2.0932,2496400
1987-06-23,2.0996,2.1134,2.0667,2.0932,1074400
1987-06-24,2.0800,2.0996,2.0667,2.0800,670800
1987-06-25,2.0800,2.1261,2.0731,2.1134,2231600
1987-06-26,2.0996,2.1134,2.0932,2.0996,2594400
1987-06-29,2.0932,2.1134,2.0869,2.0996,1268000
1987-06-30,2.1134,2.1134,2.0604,2.0604,1815200
1987-07-01,2.0667,2.0869,2.0535,2.0604,2119200
1987-07-02,2.0667,2.0667,2.0535,2.0667,4840000
1987-07-06,2.0074,2.0604,2.0005,2.0074,4360000
1987-07-07,2.0137,2.0339,2.0074,2.0201,2199200
1987-07-08,2.0137,2.0270,1.9936,2.0005,1214800
1987-07-09,2.0005,2.0005,1.9671,1.9671,1359600
1987-07-10,1.9740,1.9809,1.9544,1.9809,787200
1987-07-13,1.9809,1.9809,1.9210,1.9406,2515200
1987-07-14,1.9342,1.9406,1.9279,1.9342,1638800
1987-07-15,1.9078,1.9210,1.8876,1.8876,2175600
1987-07-16,1.9078,1.9210,1.8876,1.9078,858000
1987-07-17,1.9141,1.9544,1.9014,1.9544,1757200
1987-07-20,1.9279,1.9475,1.8945,1.8945,1172000
1987-07-21,1.9014,1.9014,1.8548,1.8548,2122400
1987-07-22,1.8680,1.8813,1.8484,1.8548,1503200
1987-07-23,1.8548,1.9078,1.8484,1.9014,1933200
1987-07-24,1.9078,1.9078,1.8680,1.8749,1851600
1987-07-27,1.8813,1.9210,1.8611,1.9210,1948000
1987-07-28,1.9078,1.9406,1.9014,1.9406,1516000
1987-07-29,1.9406,1.9740,1.9210,1.9671,2880800
1987-07-30,1.9671,1.9809,1.9475,1.9809,1499200
1987-07-31,1.9872,2.0270,1.9809,2.0074,2007200
1987-08-03,1.9809,2.0535,1.9809,2.0270,2233600
1987-08-04,2.0201,2.0466,2.0005,2.0339,2048400
1987-08-05,2.0535,2.0800,2.0466,2.0667,2708400
1987-08-06,2.0800,2.0996,2.0535,2.0932,1703600
1987-08-07,2.0932,2.1399,2.0869,2.1261,3645200
1987-08-10,2.1197,2.1399,2.1065,2.1197,2998000
1987-08-11,2.1595,2.1992,2.1595,2.1992,4960000
1987-08-12,2.1992,2.2056,2.1664,2.1727,2138800
1987-08-13,2.1727,2.1860,2.1595,2.1860,1390800
1987-08-14,2.1664,2.2194,2.1526,2.2056,2444400
1987-08-17,2.2056,2.2321,2.1992,2.2125,1913600
1987-08-18,2.1992,2.2056,2.1664,2.1860,1613600
1987-08-19,2.1860,2.1860,2.1595,2.1664,650400
1987-08-20,2.1929,2.1992,2.1727,2.1929,1368400
1987-08-21,2.1992,2.2056,2.1664,2.1929,1778400
1987-08-24,2.2056,2.2125,2.1664,2.1929,1430800
1987-08-25,2.2194,2.2390,2.1992,2.2257,1390400
1987-08-26,2.2321,2.2321,2.1727,2.2056,677600
1987-08-27,2.1992,2.1992,2.1526,2.1526,1416800
1987-08-28,2.1595,2.1595,2.0996,2.0996,1650000
1987-08-31,2.0932,2.1330,2.0800,2.0996,2058800
1987-09-01,2.1134,2.1261,2.0270,2.0339,2122800
1987-09-02,2.0535,2.0604,2.0005,2.0270,2375600
1987-09-03,2.0402,2.0535,1.9872,2.0201,935600
1987-09-04,2.0270,2.0466,1.9936,1.9936,1081200
1987-09-08,1.9809,2.0137,1.9342,2.0074,1507600
1987-09-09,2.0137,2.0869,2.0005,2.0800,1635200
1987-09-10,2.0932,2.0996,2.0402,2.0466,2575200
1987-09-11,2.0535,2.0996,2.0535,2.0800,1752800
1987-09-14,2.0932,2.1134,2.0270,2.1134,1195200
1987-09-15,2.0996,2.1134,2.0800,2.0869,2240400
1987-09-16,2.0996,2.0996,2.0604,2.0731,1562800
1987-09-17,2.0869,2.0996,2.0604,2.0996,1538800
1987-09-18,2.0932,2.1261,2.0869,2.1197,1868000
1987-09-21,2.1462,2.1526,2.1197,2.1197,1226800
1987-09-22,2.1261,2.1992,2.1197,2.1992,2841200
1987-09-23,2.1992,2.3317,2.1929,2.2458,5516000
1987-09-24,2.2586,2.2920,2.2257,2.2787,1666800
1987-09-25,2.2920,2.3381,2.2851,2.3184,5600000
1987-09-28,2.3646,2.4112,2.3518,2.3714,5120000
1987-09-29,2.3783,2.3847,2.3381,2.3582,2200400
1987-09-30,2.3582,2.3646,2.2988,2.3253,3095200
1987-10-01,2.3317,2.3847,2.3253,2.3646,1510000
1987-10-02,2.3646,2.3911,2.3582,2.3646,5080000
1987-10-05,2.3629,2.3629,2.3092,2.3296,4720000
1987-10-06,2.3226,2.3296,2.2888,2.3092,2734400
1987-10-07,2.3092,2.3156,2.2888,2.3092,1928000
1987-10-08,2.3092,2.3226,2.2689,2.2957,1068400
1987-10-09,2.3027,2.3156,2.2823,2.2823,4000000
1987-10-12,2.2759,2.2957,2.2619,2.2823,1412400
1987-10-13,2.3494,2.3629,2.2823,2.3494,2750800
1987-10-14,2.3360,2.3962,2.3156,2.3226,4240000
1987-10-15,2.3092,2.3360,2.2689,2.2689,2235600
1987-10-16,2.2759,2.2888,2.0740,2.0809,3702400
1987-10-19,1.9735,1.9805,1.4768,1.8796,5103600
1987-10-20,1.7722,1.9601,1.6648,1.9537,4783200
1987-10-21,1.9467,2.1615,1.9467,2.0740,4808000
1987-10-22,1.9467,2.0879,1.9397,2.0879,3840400
1987-10-23,2.0004,2.1615,2.0004,2.1212,2436400
1987-10-26,2.0944,2.0944,1.9601,1.9735,3061600
1987-10-27,2.0944,2.1008,1.9934,2.0471,2090400
1987-10-28,2.0138,2.0407,1.9601,1.9870,2270400
1987-10-29,1.9805,2.0611,1.9805,2.0541,2014000
1987-10-30,2.1078,2.1346,2.0879,2.1008,2132400
1987-11-02,2.0809,2.1148,2.0809,2.1078,2974800
1987-11-03,2.0611,2.0740,2.0138,2.0675,1987600
1987-11-04,2.0541,2.0809,2.0407,2.0471,1329600
1987-11-05,2.0611,2.1148,2.0541,2.0740,2666800
1987-11-06,2.0879,2.1346,2.0203,2.0272,1798400
1987-11-09,2.0272,2.1078,1.9934,2.0004,1285600
1987-11-10,1.9666,2.0203,1.9601,1.9601,1048400
1987-11-11,1.9934,2.0138,1.9870,1.9934,2087200
1987-11-12,2.0203,2.0272,1.9870,2.0074,1578400
1987-11-13,1.9870,2.0074,1.9735,1.9805,1750000
1987-11-16,2.0138,2.0203,1.9537,1.9666,1076000
1987-11-17,1.9666,1.9666,1.9268,1.9601,1177600
1987-11-18,1.9467,1.9735,1.9198,1.9537,1690000
1987-11-19,1.9397,1.9601,1.9064,1.9064,1592800
1987-11-20,1.8930,1.9198,1.8796,1.9129,1804400
1987-11-23,1.9268,1.9397,1.9000,1.9268,607600
1987-11-24,1.9397,1.9601,1.9333,1.9467,820800
1987-11-25,1.9467,1.9537,1.9064,1.9064,610000
1987-11-27,1.9198,1.9198,1.8860,1.8860,788800
1987-11-30,1.8194,1.8463,1.7587,1.8194,2562400
1987-12-01,1.8323,1.8592,1.8194,1.8463,1347200
1987-12-02,1.8592,1.8661,1.8463,1.8661,928400
1987-12-03,1.8393,1.8527,1.8124,1.8194,1764800
1987-12-04,1.8194,1.8194,1.7786,1.8124,1546800
1987-12-07,1.7990,1.8194,1.7856,1.8124,1471200
1987-12-08,1.8259,1.8393,1.7856,1.8194,1144000
1987-12-09,1.8194,1.8259,1.7926,1.8124,1268800
1987-12-10,1.7990,1.7990,1.7517,1.7587,2474800
1987-12-11,1.7856,1.7926,1.7517,1.7587,2095200
1987-12-14,1.7587,1.8323,1.7517,1.8259,2231200
1987-12-15,1.8592,1.8796,1.8194,1.8592,2510400
1987-12-16,1.8731,1.8930,1.8463,1.8860,2015600
1987-12-17,1.9000,1.9064,1.8323,1.8393,1540400
1987-12-18,1.8592,1.8661,1.8259,1.8592,4640000
1987-12-21,1.8860,1.8860,1.8463,1.8463,1339600
1987-12-22,1.8463,1.8463,1.7722,1.8323,2878800
1987-12-23,1.8527,1.8592,1.8259,1.8463,1202400
1987-12-24,1.8527,1.8592,1.8393,1.8393,1058400
1987-12-28,1.8259,1.8259,1.7722,1.7786,1248000
1987-12-29,1.7722,1.7990,1.7587,1.7786,1508000
1987-12-30,1.8055,1.8124,1.7856,1.8124,1225600
1987-12-31,1.8055,1.8527,1.7990,1.8463,22725600
1988-01-04,1.8429,1.9112,1.8358,1.8839,6714000
1988-01-05,1.9112,1.9385,1.8975,1.9046,1583600
1988-01-06,1.9046,1.9112,1.8773,1.8975,1517200
1988-01-07,1.8839,1.9046,1.8566,1.9046,1319600
1988-01-08,1.8839,1.8975,1.8227,1.8227,2895200
1988-01-11,1.8702,1.8702,1.8019,1.8358,1639600
1988-01-12,1.8293,1.8839,1.8156,1.8773,1482800
1988-01-13,1.8631,1.9521,1.8500,1.9177,2179600
1988-01-14,1.9046,1.9521,1.9046,1.9319,1168400
1988-01-15,1.9658,1.9996,1.9592,1.9865,2709600
1988-01-18,1.9931,1.9931,1.9658,1.9865,1752800
1988-01-19,1.9794,1.9931,1.9521,1.9794,1124400
1988-01-20,1.9248,1.9592,1.9112,1.9177,1430400
1988-01-21,1.9248,1.9248,1.8975,1.9177,2103600
1988-01-22,1.9385,1.9931,1.9248,1.9931,2217200
1988-01-25,1.9794,2.0411,1.9658,2.0204,1836400
1988-01-26,2.0138,2.0269,1.9931,2.0138,954400
1988-01-27,2.0204,2.0411,1.9865,1.9996,1508400
1988-01-28,2.0204,2.0750,2.0067,2.0750,1567200
1988-01-29,2.0815,2.1023,2.0542,2.1023,1628000
1988-02-01,2.1159,2.1361,2.0613,2.0684,1500400
1988-02-02,2.0477,2.0750,2.0411,2.0477,1568000
1988-02-03,2.0613,2.0750,2.0138,2.0411,1879600
1988-02-04,2.0269,2.0613,2.0269,2.0542,1244400
1988-02-05,2.0542,2.0815,2.0477,2.0477,1662400
1988-02-08,2.0269,2.0411,2.0204,2.0269,711200
1988-02-09,2.0269,2.0542,2.0269,2.0411,908800
1988-02-10,2.0542,2.1230,2.0340,2.1088,3011600
1988-02-11,2.1023,2.1023,2.0750,2.0886,1559200
1988-02-12,2.0815,2.1088,2.0750,2.0957,1248800
